Accident_ID,Accident_Description,Police_Station,Investigation_Status,Reported_By,Insurance_Claim,Claim_Amount,Fault,Injured_Person_Name,Contact_Info,Vehicle_Damage,Repair_Cost,Legal_Proceedings,Lawyer_Involved,Lawyer_Fee
2819,Description_2819,Station_2819,Completed,Passenger,True,3069,Driver,Person_2819,Contact_2819,Major,1659,False,False,2214
2820,Description_2820,Station_2820,Completed,Witness,True,8209,Driver,Person_2820,Contact_2820,Minor,2305,False,False,3003
2821,Description_2821,Station_2821,Pending,Witness,True,2485,Driver,Person_2821,Contact_2821,Minor,4037,True,True,2210
2822,Description_2822,Station_2822,Completed,Driver,True,5173,Driver,Person_2822,Contact_2822,Minor,4065,False,False,2647
2823,Description_2823,Station_2823,Completed,Driver,True,7247,Other driver,Person_2823,Contact_2823,Minor,2188,False,True,4381
2824,Description_2824,Station_2824,Pending,Driver,False,7122,Other driver,Person_2824,Contact_2824,No damage,3527,False,True,4012
2825,Description_2825,Station_2825,Pending,Witness,False,5814,Road conditions,Person_2825,Contact_2825,Minor,1143,True,False,3486
2826,Description_2826,Station_2826,Pending,Driver,False,9530,Driver,Person_2826,Contact_2826,Major,4846,True,False,4677
2827,Description_2827,Station_2827,Completed,Driver,False,8966,Other driver,Person_2827,Contact_2827,No damage,4700,False,True,2321
2828,Description_2828,Station_2828,Completed,Passenger,False,9465,Driver,Person_2828,Contact_2828,Minor,3119,False,True,1986
2829,Description_2829,Station_2829,Pending,Witness,False,8051,Driver,Person_2829,Contact_2829,Major,2122,False,False,3868
2830,Description_2830,Station_2830,Completed,Witness,False,8847,Road conditions,Person_2830,Contact_2830,Major,3016,True,False,1233
2831,Description_2831,Station_2831,Completed,Witness,False,4961,Other driver,Person_2831,Contact_2831,Major,1054,False,True,4136
2832,Description_2832,Station_2832,Completed,Driver,True,4756,Driver,Person_2832,Contact_2832,No damage,2343,True,False,4720
2833,Description_2833,Station_2833,Completed,Witness,False,5528,Road conditions,Person_2833,Contact_2833,No damage,1032,True,False,3161
2834,Description_2834,Station_2834,Pending,Driver,False,9064,Road conditions,Person_2834,Contact_2834,Major,3992,False,False,4270
2835,Description_2835,Station_2835,Pending,Passenger,False,7753,Driver,Person_2835,Contact_2835,No damage,1133,False,True,3098
2836,Description_2836,Station_2836,Pending,Witness,False,7008,Driver,Person_2836,Contact_2836,Minor,1477,False,False,2241
2837,Description_2837,Station_2837,Completed,Passenger,True,2283,Road conditions,Person_2837,Contact_2837,Minor,3782,True,True,1373
2838,Description_2838,Station_2838,Pending,Passenger,True,5091,Road conditions,Person_2838,Contact_2838,Minor,2680,False,False,4087
2839,Description_2839,Station_2839,Pending,Witness,False,3221,Driver,Person_2839,Contact_2839,No damage,1456,True,True,4508
2840,Description_2840,Station_2840,Completed,Witness,False,8121,Driver,Person_2840,Contact_2840,No damage,1823,False,True,4909
2841,Description_2841,Station_2841,Pending,Driver,True,4512,Road conditions,Person_2841,Contact_2841,No damage,718,False,True,1189
2842,Description_2842,Station_2842,Completed,Passenger,True,7415,Other driver,Person_2842,Contact_2842,Major,3961,False,False,2769
2843,Description_2843,Station_2843,Pending,Passenger,True,6768,Road conditions,Person_2843,Contact_2843,Minor,3556,False,True,3084
2844,Description_2844,Station_2844,Completed,Driver,False,3642,Road conditions,Person_2844,Contact_2844,Major,1857,False,False,3492
2845,Description_2845,Station_2845,Pending,Witness,True,9069,Other driver,Person_2845,Contact_2845,Major,4982,True,True,1696
2846,Description_2846,Station_2846,Pending,Passenger,True,1555,Driver,Person_2846,Contact_2846,Minor,4148,False,True,1172
2847,Description_2847,Station_2847,Pending,Driver,True,3254,Road conditions,Person_2847,Contact_2847,No damage,3218,True,True,4403
2848,Description_2848,Station_2848,Completed,Passenger,True,2140,Driver,Person_2848,Contact_2848,Major,3872,False,True,2111
2849,Description_2849,Station_2849,Completed,Passenger,True,7148,Other driver,Person_2849,Contact_2849,Major,4709,False,True,1637
2850,Description_2850,Station_2850,Pending,Driver,True,8962,Road conditions,Person_2850,Contact_2850,No damage,4157,False,False,4856
2851,Description_2851,Station_2851,Completed,Passenger,False,6745,Driver,Person_2851,Contact_2851,No damage,3370,False,False,2277
2852,Description_2852,Station_2852,Completed,Driver,False,2785,Driver,Person_2852,Contact_2852,Minor,559,False,True,4960
2853,Description_2853,Station_2853,Completed,Driver,True,8592,Driver,Person_2853,Contact_2853,Major,1426,True,False,1385
2854,Description_2854,Station_2854,Pending,Passenger,True,7131,Driver,Person_2854,Contact_2854,Minor,4337,False,True,3526
2855,Description_2855,Station_2855,Pending,Passenger,True,4099,Driver,Person_2855,Contact_2855,Major,4548,False,False,3852
2856,Description_2856,Station_2856,Pending,Witness,False,4615,Driver,Person_2856,Contact_2856,Minor,794,True,True,3997
2857,Description_2857,Station_2857,Completed,Witness,False,2240,Road conditions,Person_2857,Contact_2857,Minor,1903,True,False,3332
2858,Description_2858,Station_2858,Pending,Passenger,False,9262,Road conditions,Person_2858,Contact_2858,No damage,1115,False,False,2856
2859,Description_2859,Station_2859,Pending,Witness,False,8931,Other driver,Person_2859,Contact_2859,Major,2083,True,False,1747
2860,Description_2860,Station_2860,Pending,Witness,True,3868,Driver,Person_2860,Contact_2860,Minor,2627,False,True,1205
2861,Description_2861,Station_2861,Pending,Driver,False,2544,Other driver,Person_2861,Contact_2861,No damage,1550,True,False,1374
2862,Description_2862,Station_2862,Pending,Passenger,True,6089,Road conditions,Person_2862,Contact_2862,No damage,4355,False,False,1935
2863,Description_2863,Station_2863,Pending,Witness,True,3370,Other driver,Person_2863,Contact_2863,No damage,4007,False,True,1112
2864,Description_2864,Station_2864,Completed,Witness,True,9100,Road conditions,Person_2864,Contact_2864,Major,4849,False,False,1778
2865,Description_2865,Station_2865,Pending,Witness,True,7357,Road conditions,Person_2865,Contact_2865,Minor,846,False,True,4001
2866,Description_2866,Station_2866,Pending,Passenger,True,2106,Other driver,Person_2866,Contact_2866,Major,4009,False,False,4295
2867,Description_2867,Station_2867,Pending,Driver,True,5708,Road conditions,Person_2867,Contact_2867,Major,3724,False,True,1275
2868,Description_2868,Station_2868,Completed,Passenger,True,8177,Road conditions,Person_2868,Contact_2868,No damage,4939,True,True,4777
2869,Description_2869,Station_2869,Pending,Driver,True,6967,Other driver,Person_2869,Contact_2869,Major,2605,False,True,1414
2870,Description_2870,Station_2870,Completed,Witness,False,1280,Other driver,Person_2870,Contact_2870,Major,719,True,True,2412
2871,Description_2871,Station_2871,Completed,Passenger,True,5404,Driver,Person_2871,Contact_2871,Minor,1700,False,True,3399
2872,Description_2872,Station_2872,Completed,Driver,False,4021,Other driver,Person_2872,Contact_2872,No damage,1473,False,True,4121
2873,Description_2873,Station_2873,Pending,Witness,True,4070,Road conditions,Person_2873,Contact_2873,No damage,1204,True,True,3952
2874,Description_2874,Station_2874,Completed,Witness,True,2130,Driver,Person_2874,Contact_2874,Minor,4548,True,True,4112
2875,Description_2875,Station_2875,Pending,Passenger,True,7298,Road conditions,Person_2875,Contact_2875,Major,3153,True,False,4582
2876,Description_2876,Station_2876,Pending,Driver,True,9023,Other driver,Person_2876,Contact_2876,Minor,4061,False,False,4593
2877,Description_2877,Station_2877,Completed,Witness,True,8616,Road conditions,Person_2877,Contact_2877,Minor,2260,False,False,3036
2878,Description_2878,Station_2878,Completed,Witness,False,7739,Other driver,Person_2878,Contact_2878,Major,3429,True,False,3740
2879,Description_2879,Station_2879,Pending,Witness,True,8243,Other driver,Person_2879,Contact_2879,No damage,2951,True,True,1867
2880,Description_2880,Station_2880,Pending,Driver,False,7084,Other driver,Person_2880,Contact_2880,Minor,1747,False,False,3224
2881,Description_2881,Station_2881,Completed,Driver,True,8504,Driver,Person_2881,Contact_2881,Major,1270,False,True,3457
2882,Description_2882,Station_2882,Pending,Witness,False,2929,Other driver,Person_2882,Contact_2882,No damage,3095,False,False,2131
2883,Description_2883,Station_2883,Pending,Driver,False,8127,Road conditions,Person_2883,Contact_2883,Minor,4856,True,True,4650
2884,Description_2884,Station_2884,Completed,Witness,False,9884,Driver,Person_2884,Contact_2884,Minor,3927,False,True,3083
2885,Description_2885,Station_2885,Pending,Witness,True,1713,Driver,Person_2885,Contact_2885,No damage,2873,False,False,3454
2886,Description_2886,Station_2886,Pending,Driver,False,5725,Driver,Person_2886,Contact_2886,Minor,3546,False,True,3397
2887,Description_2887,Station_2887,Pending,Driver,False,7544,Road conditions,Person_2887,Contact_2887,Minor,4823,True,True,4238
2888,Description_2888,Station_2888,Pending,Passenger,True,2827,Other driver,Person_2888,Contact_2888,Major,3147,False,True,3362
2889,Description_2889,Station_2889,Completed,Passenger,True,8783,Driver,Person_2889,Contact_2889,Minor,3874,True,False,2814
2890,Description_2890,Station_2890,Pending,Driver,True,7317,Other driver,Person_2890,Contact_2890,Minor,3864,True,False,3326
2891,Description_2891,Station_2891,Completed,Driver,False,9492,Other driver,Person_2891,Contact_2891,Major,507,False,False,1938
2892,Description_2892,Station_2892,Completed,Driver,True,5092,Road conditions,Person_2892,Contact_2892,Major,3934,False,False,1611
2893,Description_2893,Station_2893,Pending,Driver,True,7246,Driver,Person_2893,Contact_2893,No damage,1568,False,False,3840
2894,Description_2894,Station_2894,Pending,Witness,False,8331,Road conditions,Person_2894,Contact_2894,No damage,1021,True,False,1339
2895,Description_2895,Station_2895,Pending,Witness,True,2028,Driver,Person_2895,Contact_2895,No damage,2779,False,True,2083
2896,Description_2896,Station_2896,Pending,Passenger,True,4918,Driver,Person_2896,Contact_2896,Major,2462,True,False,1101
2897,Description_2897,Station_2897,Completed,Driver,True,6720,Other driver,Person_2897,Contact_2897,Minor,2815,True,False,2696
2898,Description_2898,Station_2898,Pending,Passenger,True,2710,Other driver,Person_2898,Contact_2898,Minor,1248,False,False,1160
2899,Description_2899,Station_2899,Completed,Driver,False,8328,Driver,Person_2899,Contact_2899,Minor,1391,False,True,4045
2900,Description_2900,Station_2900,Pending,Driver,True,5192,Driver,Person_2900,Contact_2900,Minor,3872,True,False,4776
2901,Description_2901,Station_2901,Pending,Driver,False,7821,Other driver,Person_2901,Contact_2901,Major,1099,False,True,3862
2902,Description_2902,Station_2902,Completed,Witness,True,1387,Driver,Person_2902,Contact_2902,No damage,3213,True,True,3592
2903,Description_2903,Station_2903,Completed,Passenger,False,2903,Driver,Person_2903,Contact_2903,No damage,2889,False,True,4365
2904,Description_2904,Station_2904,Completed,Driver,False,5259,Driver,Person_2904,Contact_2904,No damage,4702,False,True,2175
2905,Description_2905,Station_2905,Completed,Passenger,True,5776,Road conditions,Person_2905,Contact_2905,Major,4300,False,False,4528
2906,Description_2906,Station_2906,Completed,Passenger,True,2001,Driver,Person_2906,Contact_2906,No damage,4754,False,False,2374
2907,Description_2907,Station_2907,Pending,Witness,True,2159,Driver,Person_2907,Contact_2907,Major,4395,False,False,1869
2908,Description_2908,Station_2908,Completed,Witness,False,5253,Other driver,Person_2908,Contact_2908,Minor,3925,False,True,3864
2909,Description_2909,Station_2909,Completed,Driver,False,7541,Other driver,Person_2909,Contact_2909,Major,4120,False,True,2750
2910,Description_2910,Station_2910,Pending,Passenger,True,6421,Road conditions,Person_2910,Contact_2910,Major,3006,False,True,2821
2911,Description_2911,Station_2911,Pending,Witness,False,3396,Other driver,Person_2911,Contact_2911,No damage,3180,True,False,1465
2912,Description_2912,Station_2912,Completed,Passenger,True,2347,Driver,Person_2912,Contact_2912,Minor,4822,False,True,4574
2913,Description_2913,Station_2913,Pending,Passenger,True,2537,Road conditions,Person_2913,Contact_2913,Major,3276,True,False,2081
2914,Description_2914,Station_2914,Pending,Driver,True,2486,Driver,Person_2914,Contact_2914,Major,3748,True,True,4801
2915,Description_2915,Station_2915,Pending,Passenger,True,2782,Driver,Person_2915,Contact_2915,Major,3146,True,False,3931
2916,Description_2916,Station_2916,Pending,Witness,False,3548,Driver,Person_2916,Contact_2916,Major,601,False,False,1352
2917,Description_2917,Station_2917,Pending,Driver,True,2750,Road conditions,Person_2917,Contact_2917,No damage,3895,False,True,1954
2918,Description_2918,Station_2918,Pending,Driver,False,7885,Other driver,Person_2918,Contact_2918,No damage,1879,True,False,2656
2919,Description_2919,Station_2919,Completed,Driver,True,6873,Other driver,Person_2919,Contact_2919,No damage,4538,False,True,2167
2920,Description_2920,Station_2920,Completed,Witness,True,3235,Other driver,Person_2920,Contact_2920,Minor,1650,True,False,4036
2921,Description_2921,Station_2921,Pending,Driver,False,7272,Driver,Person_2921,Contact_2921,No damage,1917,False,False,1655
2922,Description_2922,Station_2922,Completed,Passenger,False,4564,Road conditions,Person_2922,Contact_2922,Major,3129,True,True,4488
2923,Description_2923,Station_2923,Completed,Driver,True,7240,Other driver,Person_2923,Contact_2923,Major,759,False,True,2318
2924,Description_2924,Station_2924,Pending,Witness,True,6014,Road conditions,Person_2924,Contact_2924,Minor,776,True,False,3605
2925,Description_2925,Station_2925,Pending,Witness,False,3224,Road conditions,Person_2925,Contact_2925,Minor,1309,True,True,4566
2926,Description_2926,Station_2926,Pending,Driver,False,8151,Driver,Person_2926,Contact_2926,Major,2681,True,False,3469
2927,Description_2927,Station_2927,Pending,Passenger,False,5724,Road conditions,Person_2927,Contact_2927,No damage,3826,False,False,2174
2928,Description_2928,Station_2928,Completed,Witness,True,1969,Other driver,Person_2928,Contact_2928,No damage,3434,True,False,1025
2929,Description_2929,Station_2929,Pending,Witness,True,9127,Other driver,Person_2929,Contact_2929,Major,2620,True,False,2840
2930,Description_2930,Station_2930,Completed,Witness,True,9464,Road conditions,Person_2930,Contact_2930,Minor,3858,False,False,1592
2931,Description_2931,Station_2931,Pending,Driver,True,7542,Road conditions,Person_2931,Contact_2931,Major,4242,False,False,2637
2932,Description_2932,Station_2932,Completed,Witness,False,3824,Road conditions,Person_2932,Contact_2932,Minor,4766,False,True,3668
2933,Description_2933,Station_2933,Pending,Witness,False,4518,Road conditions,Person_2933,Contact_2933,No damage,4842,True,True,1279
2934,Description_2934,Station_2934,Pending,Witness,False,5020,Other driver,Person_2934,Contact_2934,No damage,853,True,False,3686
2935,Description_2935,Station_2935,Pending,Driver,False,5956,Other driver,Person_2935,Contact_2935,Major,4291,False,True,3666
2936,Description_2936,Station_2936,Pending,Witness,False,8977,Driver,Person_2936,Contact_2936,No damage,2659,False,False,4922
2937,Description_2937,Station_2937,Completed,Witness,False,9820,Road conditions,Person_2937,Contact_2937,Major,3263,False,False,2193
2938,Description_2938,Station_2938,Pending,Driver,True,5345,Other driver,Person_2938,Contact_2938,Major,4503,True,True,4197
2939,Description_2939,Station_2939,Completed,Driver,True,5607,Road conditions,Person_2939,Contact_2939,Minor,3776,False,True,3586
2940,Description_2940,Station_2940,Completed,Passenger,False,1344,Other driver,Person_2940,Contact_2940,Major,4354,True,True,1129
